UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Predicted Mud Condition
16/01/2025 14:10,-12.946729,141.636627,0.6410385134647023
16/01/2025 14:10,-12.946696,141.636932,1.2388309415757182
16/01/2025 14:09,-12.946676,141.637238,0.8926754112191784
16/01/2025 14:09,-12.946655,141.637527,1.372861199384544
16/01/2025 14:08,-12.946625,141.637817,1.020192337615324
16/01/2025 14:08,-12.946596,141.638107,0.8017036019904122
16/01/2025 14:07,-12.94657,141.638397,0.38979226322817784
16/01/2025 14:07,-12.946544,141.638641,0.9736363749577371
16/01/2025 14:07,-12.94653,141.638901,0.9114647262495055
16/01/2025 14:06,-12.946507,141.639145,1.1131675528905474
16/01/2025 14:06,-12.94649,141.639404,2.4019327442174667
16/01/2025 14:05,-12.946453,141.639694,1.053640201563586
16/01/2025 14:05,-12.946431,141.639908,1.9641429360748026
16/01/2025 14:05,-12.946415,141.640121,1.758747379661048
16/01/2025 14:04,-12.946442,141.639816,1.8928923330847747
16/01/2025 14:04,-12.946468,141.639572,2.5630300234216605
16/01/2025 14:03,-12.946464,141.639648,1.1070522319897682
16/01/2025 14:03,-12.946486,141.639404,3.7144566404850288
16/01/2025 14:02,-12.946504,141.63916,3.5368478722543077
16/01/2025 14:02,-12.946525,141.638885,1.4658816866391897
16/01/2025 14:02,-12.946544,141.638611,1.1806462116014722
16/01/2025 14:01,-12.946567,141.638351,1.0824929355894575
16/01/2025 14:01,-12.946598,141.638092,1.6051998553243951
16/01/2025 14:00,-12.946616,141.637817,1.8147057367739312
16/01/2025 14:00,-12.946631,141.637543,0.26362546841236467
16/01/2025 14:00,-12.946658,141.637299,0.5368890079216619
16/01/2025 13:59,-12.946685,141.637039,1.3344614327639424
16/01/2025 13:59,-12.946713,141.636749,1.2166706895854433
16/01/2025 13:58,-12.946656,141.636597,0.5907269893361045
16/01/2025 13:58,-12.946471,141.63681,0.46063663969781743
16/01/2025 13:57,-12.946325,141.636993,-0.4283605817582776
16/01/2025 13:57,-12.94618,141.637161,0.26662784188626354
16/01/2025 13:57,-12.946045,141.637329,-0.009897745167957162
16/01/2025 13:56,-12.945915,141.637482,-0.4628783225658899
16/01/2025 13:56,-12.945802,141.637634,-0.5594458410710992
16/01/2025 13:55,-12.945682,141.637802,-0.6242333473246751
16/01/2025 13:55,-12.945534,141.637955,0.19171776928745587
16/01/2025 13:55,-12.945414,141.638107,-0.2684680144959195
16/01/2025 13:54,-12.94527,141.638275,0.6191745103125506
16/01/2025 13:54,-12.945117,141.638458,0.2543697120073831
16/01/2025 13:53,-12.944959,141.638657,0.6569505665531072
16/01/2025 13:53,-12.944805,141.638855,0.3263291080499988
16/01/2025 13:52,-12.944661,141.639038,0.38602855846709483
16/01/2025 13:52,-12.944516,141.639206,1.0904148778018976
16/01/2025 13:52,-12.944386,141.639374,0.2972928304532967
16/01/2025 13:51,-12.944272,141.639526,0.10407136175970688
16/01/2025 13:51,-12.944152,141.639679,1.1397089218773164
16/01/2025 13:50,-12.94411,141.639816,2.5684971376777908
16/01/2025 13:50,-12.944075,141.639984,0.18159714179887976
16/01/2025 13:50,-12.944072,141.640244,-1.6035378449227018
16/01/2025 13:49,-12.944036,141.640335,-0.7566524331471549
16/01/2025 13:49,-12.944023,141.640656,2.8899311506843164
16/01/2025 13:48,-12.944023,141.6409,-1.0241838209594505
16/01/2025 13:48,-12.943947,141.641327,-0.6767327254995545
16/01/2025 13:47,-12.943845,141.641769,-0.7257919661945929
16/01/2025 13:47,-12.943784,141.641907,0.3073972891481318
16/01/2025 13:32,-12.945157,141.638397,0.4302918036153749
16/01/2025 13:31,-12.945685,141.637726,0.12546107509980775
16/01/2025 13:29,-12.94615,141.637192,-1.1227058201143083
16/01/2025 13:27,-12.946667,141.636551,1.2442858631968576
16/01/2025 13:26,-12.946665,141.636826,0.42512701293223243
16/01/2025 12:59,-12.946729,141.637833,0.35281920246271903
16/01/2025 12:57,-12.946673,141.638748,0.08838266278539719
16/01/2025 12:56,-12.946609,141.639618,0.20990673258817116
16/01/2025 12:54,-12.9466,141.639999,1.3554209508855628
16/01/2025 12:52,-12.946642,141.639114,1.6164876067020186
16/01/2025 12:51,-12.946695,141.638275,0.4239664734908075
16/01/2025 12:49,-12.946742,141.637512,0.8624354075952625
16/01/2025 12:47,-12.946838,141.637268,0.888570746979753
16/01/2025 12:46,-12.946803,141.638245,-0.006607181783378158
16/01/2025 12:44,-12.946761,141.639008,0.09175612414482903
16/01/2025 12:42,-12.946747,141.639297,-0.1157897020415648
16/01/2025 12:41,-12.94672,141.639984,0.8802791532692908
16/01/2025 12:39,-12.946732,141.639572,3.7065866474000133
16/01/2025 12:36,-12.946788,141.63858,1.120298597816739
16/01/2025 12:34,-12.94683,141.637604,-0.002659210602391937
16/01/2025 12:32,-12.946835,141.63739,0.9874670667291645
16/01/2025 12:31,-12.946901,141.638321,-0.7510046394146404
16/01/2025 7:12,-12.949253,141.639435,0.3507257389266172
16/01/2025 7:10,-12.949085,141.638779,0.2828639803022268
16/01/2025 7:08,-12.94893,141.638138,-1.0732474656996325
16/01/2025 7:07,-12.948763,141.637558,-0.06574895405543257
16/01/2025 7:05,-12.948992,141.637955,0.08735339926334307
16/01/2025 7:03,-12.94917,141.638657,-0.180350977252552
16/01/2025 7:02,-12.949308,141.639252,-0.37521309082532506
16/01/2025 7:00,-12.949438,141.639709,0.0015072686757049425
16/01/2025 7:00,-12.949387,141.639526,1.1827386948218588
16/01/2025 6:59,-12.949338,141.639343,1.4591562301687853
16/01/2025 6:59,-12.949298,141.639175,2.0343665090118273
16/01/2025 6:58,-12.949257,141.639008,2.2657817729431
16/01/2025 6:58,-12.949206,141.63884,0.8391171351969224
16/01/2025 6:57,-12.949173,141.638672,0.9089827500323324
16/01/2025 6:57,-12.949125,141.638504,0.3607928721178191
16/01/2025 6:57,-12.949092,141.638321,0.5697372497977851
16/01/2025 6:56,-12.949039,141.638153,0.22026446229866603
16/01/2025 6:56,-12.948995,141.63797,0.4902987902997973
16/01/2025 6:55,-12.948941,141.637787,0.37060969755780815
16/01/2025 6:55,-12.948898,141.637589,0.6789570288752846
16/01/2025 6:55,-12.94883,141.63739,1.0435886389733897
16/01/2025 6:54,-12.948928,141.637238,-0.2194822694553631
16/01/2025 6:54,-12.949073,141.637253,0.6692777493705502
16/01/2025 6:53,-12.94917,141.637497,0.23828754954253228
16/01/2025 6:53,-12.949251,141.637695,-0.7398877969591346
16/01/2025 6:52,-12.949327,141.637863,-0.7098704979548525
16/01/2025 6:52,-12.949387,141.638016,-0.6672087066207713
16/01/2025 6:52,-12.949445,141.638184,0.014310048555469468
16/01/2025 6:51,-12.949515,141.638351,-0.624265443105287
16/01/2025 6:51,-12.949581,141.638504,-0.5865780191012289
16/01/2025 6:50,-12.949648,141.638672,-0.03067329751577641
16/01/2025 6:50,-12.949772,141.638977,0.3387413144116682
16/01/2025 6:49,-12.949835,141.639145,0.07527454481938545
16/01/2025 6:49,-12.949892,141.639282,-0.21376307497544111
16/01/2025 6:48,-12.949937,141.639389,0.5032851394213778
16/01/2025 6:48,-12.949998,141.639542,0.7920717563613704
16/01/2025 6:47,-12.950064,141.639725,1.0729716580028983
16/01/2025 6:47,-12.95014,141.639923,0.009559866969256925
16/01/2025 6:47,-12.950205,141.640076,-0.22796998280646807
16/01/2025 6:46,-12.95016,141.639969,0.9814251650616043
16/01/2025 6:46,-12.95008,141.639771,0.8991612752946794
16/01/2025 6:45,-12.950006,141.639587,1.4215660647314836
16/01/2025 6:45,-12.94994,141.639404,1.204067424187624
16/01/2025 6:45,-12.949859,141.639206,1.3207930023284289
16/01/2025 6:44,-12.949777,141.639023,1.4162619096951985
16/01/2025 6:44,-12.949705,141.638824,-0.759073390009696
16/01/2025 6:43,-12.949625,141.638641,0.5319555425453011
16/01/2025 6:43,-12.94956,141.638474,0.4782319951453238
16/01/2025 6:42,-12.949503,141.638306,-0.4021897322975585
16/01/2025 6:42,-12.949409,141.638077,0.274094569023166
16/01/2025 6:41,-12.94934,141.637924,0.21009662090839099
16/01/2025 6:41,-12.949284,141.637787,0.12000805900881772
16/01/2025 6:40,-12.94922,141.637634,0.2285567676717406
16/01/2025 6:40,-12.949152,141.637466,0.7033627930841824
16/01/2025 6:40,-12.949021,141.637436,0.27814477540190463
16/01/2025 6:39,-12.949101,141.637665,0.40083658497423524
16/01/2025 6:39,-12.94919,141.637863,0.7352991543603471
16/01/2025 6:38,-12.949271,141.638062,0.09276876300278736
16/01/2025 6:38,-12.949345,141.63826,0.5798504667646607
16/01/2025 6:37,-12.949427,141.638443,0.7776591485863198
16/01/2025 6:37,-12.949482,141.638596,0.13072540311076408
16/01/2025 6:37,-12.949547,141.638763,-0.2866571352978937
16/01/2025 6:36,-12.949635,141.638992,0.49742000531760655
16/01/2025 6:34,-12.949946,141.639771,0.9477882322577085
16/01/2025 6:33,-12.950075,141.640076,-0.1087334880380948
16/01/2025 6:31,-12.949819,141.63945,1.6392169708524191
16/01/2025 6:29,-12.949529,141.638733,0.36011831526223403
16/01/2025 6:28,-12.949266,141.638062,0.49018064999349353
16/01/2025 6:26,-12.949,141.637299,0.0644636343286773
16/01/2025 6:24,-12.94958,141.63649,-0.07318490926285026
16/01/2025 6:23,-12.94993,141.635452,-0.0067030116190829325
16/01/2025 6:21,-12.950147,141.634521,-0.347772243273035
16/01/2025 6:19,-12.950397,141.633438,0.36743790749821525
16/01/2025 6:18,-12.950568,141.632797,0.22591865916673992
16/01/2025 6:18,-12.950642,141.632568,0.6490229424341301
16/01/2025 6:17,-12.950715,141.632339,1.159581390431521
16/01/2025 6:17,-12.950787,141.632111,0.7428143877264519
16/01/2025 6:17,-12.950856,141.631882,1.2885192785687902
16/01/2025 6:16,-12.950913,141.631699,-0.016415925573794343
16/01/2025 6:16,-12.950958,141.631531,0.572147442550019
16/01/2025 6:16,-12.951052,141.631363,0.9487145817143776
16/01/2025 6:15,-12.951072,141.631317,1.054109358435606
16/01/2025 6:15,-12.951193,141.631195,2.219443959387897
16/01/2025 6:15,-12.951322,141.631088,0.6917291864700557
16/01/2025 6:14,-12.951438,141.631073,-1.4003150628851775
16/01/2025 6:14,-12.951553,141.631042,-1.5762538117200302
16/01/2025 6:14,-12.951703,141.631042,-1.4592499360954267
16/01/2025 6:13,-12.951895,141.631073,-0.742359601087065
16/01/2025 6:13,-12.951975,141.631134,2.0685441962259987
16/01/2025 6:13,-12.952048,141.631119,3.7635340920038898
16/01/2025 6:12,-12.952111,141.631104,-1.6351887529347815
16/01/2025 6:12,-12.952329,141.631104,1.3970971066162088
16/01/2025 6:12,-12.952445,141.631088,-1.3118217198567916
16/01/2025 6:11,-12.952487,141.631119,4.0112456799808065
16/01/2025 6:11,-12.952646,141.631104,2.3919427576718038
16/01/2025 6:11,-12.952782,141.631088,2.2687004884563855
16/01/2025 6:10,-12.95297,141.631073,2.7561717235881877
16/01/2025 6:09,-12.953127,141.631073,3.602877338711984
16/01/2025 6:09,-12.953281,141.631088,1.7854660905042703
16/01/2025 6:08,-12.95343,141.631088,2.195962760648622
16/01/2025 6:08,-12.95357,141.631088,3.6075963910225872
16/01/2025 6:08,-12.95368,141.631134,0.12455074958446177
16/01/2025 6:07,-12.953868,141.631332,0.5565488231660489
16/01/2025 6:07,-12.953981,141.631393,1.1903136092713646
16/01/2025 6:07,-12.954142,141.631271,1.2525926041410065
16/01/2025 6:06,-12.954103,141.631119,-1.5341969468388252
16/01/2025 5:42,-12.954123,141.631027,1.780046076612171
16/01/2025 5:41,-12.954097,141.631149,0.5926259973789343
16/01/2025 5:41,-12.954125,141.631348,0.052358151696216604
16/01/2025 5:40,-12.954178,141.631409,2.4292100083852395
16/01/2025 5:40,-12.95399,141.631531,2.1187749659132105
16/01/2025 5:40,-12.953988,141.631424,-0.5276451834172535
16/01/2025 5:39,-12.953785,141.631241,-0.3847127697453687
16/01/2025 5:39,-12.953755,141.631332,2.0911106553079417
16/01/2025 5:39,-12.953712,141.631241,0.8568805881218149
16/01/2025 5:38,-12.953669,141.631119,3.7250472755651236
16/01/2025 5:38,-12.95352,141.631119,2.203918324870803
16/01/2025 5:38,-12.953373,141.631119,2.3396384995258064
16/01/2025 5:37,-12.953218,141.631104,2.1554411903643906
16/01/2025 5:37,-12.95307,141.631104,2.760554615528198
16/01/2025 5:37,-12.952929,141.631104,2.1064990166163144
16/01/2025 5:36,-12.952793,141.631104,2.197343427793619
16/01/2025 5:36,-12.952648,141.631104,2.0703190967645004
16/01/2025 5:36,-12.952508,141.631119,3.597768772332073
16/01/2025 5:35,-12.952389,141.631149,0.9013550786990023
16/01/2025 5:35,-12.952396,141.631134,2.24122901028118
16/01/2025 5:35,-12.952187,141.631088,-1.3774575068378918
16/01/2025 5:34,-12.952035,141.631119,0.9140226384168353
16/01/2025 5:34,-12.952019,141.631134,3.4416238225020663
16/01/2025 5:34,-12.951901,141.631088,-1.469655960969055
16/01/2025 5:33,-12.951736,141.631058,-1.4713280252692882
16/01/2025 5:33,-12.951575,141.631027,-1.462161231304699
16/01/2025 5:33,-12.951427,141.631042,-1.249859551125962
16/01/2025 5:32,-12.951303,141.631119,2.5231698140612178
16/01/2025 5:32,-12.951259,141.631088,0.07920914749418806
16/01/2025 5:32,-12.951121,141.631058,0.9029798269624567
16/01/2025 5:31,-12.951045,141.63121,0.8998075185470702
16/01/2025 5:31,-12.950903,141.631393,0.6380267069611387
16/01/2025 5:31,-12.950796,141.631607,0.44340354584852393
16/01/2025 5:30,-12.950675,141.631805,0.1997250977548124
16/01/2025 5:30,-12.950597,141.632019,0.19261612422678942
16/01/2025 5:30,-12.95054,141.632217,0.7711257588093352
16/01/2025 5:29,-12.950455,141.632431,2.132724712457545
16/01/2025 5:29,-12.950367,141.632675,2.9271273729118272
16/01/2025 5:29,-12.950289,141.632874,2.478696067232675
16/01/2025 5:28,-12.950227,141.633118,1.3264165331964783
16/01/2025 5:28,-12.950102,141.633469,0.8088557041126847
16/01/2025 5:27,-12.950035,141.633682,-0.12726212001833126
16/01/2025 5:27,-12.949975,141.633911,0.19872138236555492
16/01/2025 5:27,-12.949926,141.63414,0.13090093554263071
16/01/2025 5:26,-12.949879,141.634338,-0.23164334360038952
16/01/2025 5:25,-12.949545,141.635468,0.7253697493672031
16/01/2025 5:23,-12.949205,141.636444,0.166397613114579
16/01/2025 5:21,-12.948934,141.637421,1.7019904743584853
16/01/2025 5:20,-12.949057,141.637924,-0.8145667021785288
16/01/2025 5:18,-12.949213,141.638565,0.5512173076351181
16/01/2025 5:16,-12.949347,141.639099,-0.4546979835153877
16/01/2025 5:15,-12.949483,141.639633,0.14391490640865978
16/01/2025 5:13,-12.949618,141.640228,0.5871399387020988
16/01/2025 5:11,-12.949628,141.64035,2.030391281531143
16/01/2025 5:10,-12.949502,141.639725,0.4421521638526398
16/01/2025 5:08,-12.949347,141.639069,1.3892841751872163
16/01/2025 5:06,-12.949168,141.638397,0.6126219547534091
16/01/2025 5:05,-12.949015,141.637726,0.09189516321398394
16/01/2025 5:03,-12.948753,141.63707,1.1807527681451706
16/01/2025 5:00,-12.949438,141.636703,0.7366452015394405
16/01/2025 4:58,-12.949828,141.635727,0.3036552818799496
16/01/2025 4:56,-12.949946,141.634628,-0.1714029592527071
15/01/2025 11:34,-12.950022,141.638229,0.7680293324085237
15/01/2025 11:09,-12.950033,141.637619,0.46128684364423833
15/01/2025 11:09,-12.950169,141.637848,0.713845580254157
15/01/2025 11:08,-12.950312,141.638092,0.6801829269501987
15/01/2025 11:08,-12.950452,141.63829,-0.13454732612453846
15/01/2025 11:08,-12.950579,141.638519,0.21985361524140568
15/01/2025 11:07,-12.95072,141.638733,2.4424123745353246
15/01/2025 11:07,-12.950862,141.638992,2.817624526392451
15/01/2025 11:06,-12.95099,141.639191,2.8395461064208773
15/01/2025 11:06,-12.951127,141.639435,2.5727682603637523
15/01/2025 11:05,-12.951272,141.639679,3.8515393012089634
15/01/2025 11:05,-12.951306,141.639725,3.485807155224818
15/01/2025 11:05,-12.951175,141.639496,2.8352047852184645
15/01/2025 11:04,-12.951034,141.639267,2.164588683325442
15/01/2025 11:03,-12.950856,141.638977,4.09423737164744
15/01/2025 11:03,-12.950742,141.638794,4.166727179349856
15/01/2025 11:03,-12.950597,141.63855,0.9566654824587306
15/01/2025 11:02,-12.950461,141.638336,0.9779702569595196
15/01/2025 11:02,-12.950318,141.638107,1.1367946864621528
15/01/2025 11:01,-12.950176,141.637863,1.030758612954897
15/01/2025 11:01,-12.950048,141.637634,0.7724656937379331
15/01/2025 11:00,-12.94992,141.637436,-0.23233401923649621
15/01/2025 11:00,-12.949828,141.637299,1.0774697628279997
15/01/2025 11:00,-12.94988,141.637314,0.7943464929207518
15/01/2025 10:59,-12.950087,141.637451,-0.210062000296809
15/01/2025 10:59,-12.950203,141.63768,-0.3507436542315161
15/01/2025 10:58,-12.950314,141.637894,0.9688064297793473
15/01/2025 10:58,-12.95044,141.638077,-0.29475924273903376
15/01/2025 10:58,-12.95052,141.638199,0.35120870889440226
15/01/2025 10:57,-12.95064,141.638412,1.20891812125024
15/01/2025 10:57,-12.950768,141.638611,2.703606947754607
15/01/2025 10:56,-12.950898,141.638824,2.8639096821409993
15/01/2025 10:56,-12.951028,141.639038,2.9361273292131065
15/01/2025 10:55,-12.951155,141.639267,2.099518612158299
15/01/2025 10:55,-12.951266,141.63945,1.8176719715201293
15/01/2025 10:55,-12.951406,141.639679,1.5364683937169812
15/01/2025 10:54,-12.951502,141.639832,1.733577246599575
15/01/2025 10:54,-12.951344,141.639587,3.3997380652439553
15/01/2025 10:53,-12.951208,141.639359,2.735162652220762
15/01/2025 10:53,-12.951081,141.639145,2.0229785422462254
15/01/2025 10:53,-12.951005,141.639008,3.64939342424137
15/01/2025 10:52,-12.950916,141.638885,4.246260312623939
15/01/2025 10:52,-12.950809,141.638702,3.4041847804453313
15/01/2025 10:51,-12.95065,141.638443,1.6131312415053536
15/01/2025 10:51,-12.950492,141.638184,1.66908248673765
15/01/2025 10:50,-12.950343,141.637939,0.9497352628961864
15/01/2025 10:50,-12.95021,141.637711,0.7873861971447322
15/01/2025 10:50,-12.950062,141.637482,-0.009699646248266358
15/01/2025 10:49,-12.949944,141.637283,0.7108705328088349
15/01/2025 10:49,-12.950167,141.637436,-0.13594247406008053
15/01/2025 10:48,-12.950318,141.63768,0.816474480470714
15/01/2025 10:48,-12.950463,141.637909,1.0826261519133116
15/01/2025 10:48,-12.95061,141.638153,1.6649781041834266
15/01/2025 10:47,-12.950765,141.638397,2.314085401814316
15/01/2025 10:47,-12.950903,141.638641,3.5727017374798127
15/01/2025 10:46,-12.951043,141.63887,3.141291288176836
15/01/2025 10:46,-12.95115,141.639038,4.060571001034466
15/01/2025 10:45,-12.95112,141.638992,3.9007563255336892
15/01/2025 10:45,-12.951005,141.638809,3.6067033171631784
15/01/2025 10:41,-12.950927,141.638672,3.8061654102860416
15/01/2025 10:40,-12.95081,141.638504,2.9574363048584784
15/01/2025 10:40,-12.950691,141.638306,1.4272989083969865
15/01/2025 10:40,-12.950568,141.638107,1.6148378781643073
15/01/2025 10:39,-12.95046,141.637939,1.2727549882643487
15/01/2025 10:39,-12.950341,141.637741,1.0947710265397346
15/01/2025 10:38,-12.95023,141.637558,0.19135424710362314
15/01/2025 10:38,-12.950122,141.63739,1.656727797895382
15/01/2025 10:35,-12.950202,141.63739,0.9675725921341287
15/01/2025 10:34,-12.950367,141.637604,0.12388062598991678
15/01/2025 10:34,-12.950508,141.637833,0.5422359012589517
15/01/2025 10:33,-12.950648,141.638062,0.9674547972378125
15/01/2025 10:33,-12.950795,141.63829,1.518298145019741
15/01/2025 10:33,-12.950949,141.638519,1.2999192715519023
15/01/2025 10:32,-12.951085,141.638748,1.4611534706485045
15/01/2025 10:32,-12.951223,141.638977,2.0919577845683683
15/01/2025 10:31,-12.951295,141.639114,2.7480397850610414
15/01/2025 10:31,-12.951192,141.638901,2.554872336255884
15/01/2025 10:30,-12.951036,141.638657,1.728554845655616
15/01/2025 10:30,-12.950871,141.638397,1.4530710560360487
15/01/2025 10:30,-12.950722,141.638153,1.23963137836753
15/01/2025 10:29,-12.950562,141.637894,0.7971634261906178
15/01/2025 10:29,-12.950414,141.637634,1.0275297236006553
15/01/2025 10:28,-12.950233,141.63739,1.0067175978214298
15/01/2025 10:28,-12.950327,141.637344,0.5972326348436507
15/01/2025 10:27,-12.950486,141.637573,0.5780120818532004
15/01/2025 10:27,-12.950645,141.637787,0.7627400973611269
15/01/2025 10:26,-12.9508,141.638031,1.500093211217324
15/01/2025 10:26,-12.950943,141.63826,2.316409262162032
15/01/2025 10:25,-12.951097,141.638504,1.8979273040449263
15/01/2025 10:25,-12.95123,141.638718,2.5565785230525346
15/01/2025 10:24,-12.951375,141.638931,1.876537830907654
15/01/2025 10:24,-12.951467,141.639084,0.9891439295308597
15/01/2025 10:23,-12.951313,141.63884,1.2645053756392284
15/01/2025 10:23,-12.951203,141.638657,3.6741293693926185
15/01/2025 10:23,-12.951083,141.638474,3.4034349969188167
15/01/2025 10:22,-12.950996,141.638336,2.940778292602792
15/01/2025 10:22,-12.950974,141.638306,4.22936802841737
15/01/2025 10:21,-12.950882,141.638153,3.356564289511297
15/01/2025 10:21,-12.95075,141.637924,3.4403212853048974
15/01/2025 10:20,-12.95062,141.637711,3.127595167072443
15/01/2025 10:20,-12.950459,141.637482,0.9932051089808261
15/01/2025 10:20,-12.950294,141.637238,2.6281657287135243
15/01/2025 10:19,-12.950506,141.637344,0.565584366813499
15/01/2025 10:19,-12.950655,141.637573,1.6359631492745053
15/01/2025 6:48,-12.94205,141.637039,0.989509994818016
15/01/2025 6:46,-12.942389,141.636719,-0.17777963159828714
15/01/2025 6:45,-12.94241,141.636551,0.08676402479908418
15/01/2025 6:43,-12.941838,141.636627,0.22692297112850102
15/01/2025 6:41,-12.941577,141.636795,1.1588946937942808
15/01/2025 6:40,-12.942046,141.636627,0.33376127172668113
15/01/2025 6:38,-12.941685,141.636917,-0.4962246503601975
15/01/2025 6:36,-12.942053,141.636597,0.14336752740758696
15/01/2025 6:35,-12.941482,141.636658,-0.32066865672805056
15/01/2025 6:33,-12.94209,141.636597,0.23484759493837348
15/01/2025 6:31,-12.94196,141.636841,-0.6099131485088183
15/01/2025 6:30,-12.941745,141.637024,-0.4854708776176784
15/01/2025 6:28,-12.942186,141.636627,0.29380626295742585
15/01/2025 6:26,-12.94214,141.63681,1.2710207707872527
15/01/2025 6:25,-12.941868,141.63707,0.3340073519409017
15/01/2025 6:23,-12.941972,141.636963,2.2585483033403113
15/01/2025 6:21,-12.94238,141.636581,1.2226139713837414
15/01/2025 6:20,-12.942641,141.636642,0.10433872173697911
15/01/2025 6:18,-12.942206,141.637054,0.28841835314481035
15/01/2025 6:16,-12.941802,141.637421,0.7025343748375874
15/01/2025 6:15,-12.941593,141.637619,1.5521073645051249
15/01/2025 6:13,-12.942066,141.637177,0.4922242529312528
15/01/2025 6:11,-12.94249,141.63678,1.4255501523688698
15/01/2025 6:10,-12.942944,141.636475,0.157161842732918
15/01/2025 6:06,-12.942257,141.637238,-0.6915171738635775
15/01/2025 6:05,-12.942023,141.637436,0.06250794258170367
15/01/2025 6:03,-12.941961,141.637497,0.5613070927219321
15/01/2025 6:01,-12.942324,141.637161,0.28203103993172585
15/01/2025 5:58,-12.942728,141.636795,-0.4993300338723814
15/01/2025 5:56,-12.943093,141.636459,0.4748815789791885
15/01/2025 5:55,-12.943163,141.636612,0.24314759372169203
15/01/2025 5:53,-12.942701,141.637054,-0.595520849536181
15/01/2025 5:51,-12.942295,141.637436,0.38640495787003104
15/01/2025 5:50,-12.941861,141.637833,0.33990739282120996
15/01/2025 5:48,-12.942148,141.637573,1.0666433168283298
15/01/2025 5:46,-12.942472,141.637268,1.3444553576114298
15/01/2025 5:45,-12.942783,141.636978,-0.82882924111779
15/01/2025 5:41,-12.943381,141.636414,0.5756718323463115
15/01/2025 5:40,-12.943419,141.636612,-0.5178687730024936
15/01/2025 5:38,-12.942986,141.637009,-0.578383327408249
15/01/2025 5:37,-12.94284,141.637146,0.277285010169797
15/01/2025 5:37,-12.942623,141.63736,0.10483492693261565
15/01/2025 5:36,-12.942422,141.637558,0.1516172019652362
15/01/2025 5:35,-12.942242,141.637741,-0.03554001554854991
15/01/2025 5:34,-12.942055,141.637909,-0.09722397931699911
15/01/2025 5:32,-12.942487,141.637497,0.2021195757593508
15/01/2025 5:28,-12.943463,141.636566,-0.6712013740812224
15/01/2025 5:27,-12.943711,141.636368,1.3635576156015459
15/01/2025 5:27,-12.943849,141.636353,0.9721391074247384
15/01/2025 5:26,-12.943965,141.636337,0.7016937373133942
15/01/2025 5:26,-12.943927,141.636414,0.09343967320484192
15/01/2025 5:26,-12.943842,141.63649,0.18392134297870855
15/01/2025 5:25,-12.943751,141.636566,-0.8913613223120227
15/01/2025 5:25,-12.943675,141.636658,-0.9651061138700348
15/01/2025 5:25,-12.94359,141.636734,-0.44266551485444605
15/01/2025 5:24,-12.943505,141.636826,0.1255543886942081
15/01/2025 5:24,-12.943412,141.636902,-0.0518639424629157
15/01/2025 5:24,-12.943314,141.636993,-0.09352652365389824
15/01/2025 5:23,-12.943213,141.637085,0.1114715870309555
15/01/2025 5:23,-12.943107,141.637192,0.3782981653601991
15/01/2025 5:23,-12.942993,141.637299,0.7958817566491092
15/01/2025 5:22,-12.942893,141.637405,-0.31220412636707007
15/01/2025 5:22,-12.942806,141.637497,0.4752766958782906
15/01/2025 5:22,-12.942717,141.637619,0.3164815181404934
15/01/2025 5:21,-12.942598,141.63768,-0.8211284923115061
15/01/2025 5:21,-12.942516,141.637756,0.08315186567999722
15/01/2025 5:21,-12.942427,141.637848,0.3354424681528787
15/01/2025 5:20,-12.942344,141.637924,0.4035422796388042
15/01/2025 5:20,-12.942268,141.638016,-0.037915450008507934
15/01/2025 5:18,-12.942273,141.638,-0.4862265233361214
15/01/2025 5:17,-12.942654,141.63765,-0.32054044743200905
15/01/2025 5:15,-12.94304,141.637238,0.2289197220025263
15/01/2025 5:09,-12.944582,141.635757,-0.22164329775325253
15/01/2025 5:08,-12.944801,141.635559,-0.4899357319206361
15/01/2025 5:07,-12.945145,141.635208,-1.1935968810980322
15/01/2025 5:06,-12.94528,141.635071,-0.9465605749564063
15/01/2025 5:04,-12.945599,141.634781,-1.1718133106397866
15/01/2025 5:02,-12.946036,141.63443,1.0798090870016899
15/01/2025 5:01,-12.946781,141.635117,1.7101591947633872
15/01/2025 4:57,-12.946834,141.636337,-0.541902645661724
15/01/2025 4:55,-12.946237,141.637085,0.5631856804029785
15/01/2025 4:54,-12.945963,141.637421,0.21274799571619152
15/01/2025 4:54,-12.945705,141.637741,0.766106224678333
15/01/2025 4:53,-12.94544,141.638077,0.9800165421755717
15/01/2025 4:52,-12.945185,141.638382,0.6650346298291852
15/01/2025 4:51,-12.944905,141.638733,1.8841189748179055
15/01/2025 4:50,-12.944658,141.639038,0.7375422428268466
15/01/2025 4:49,-12.944382,141.639359,1.074927476866007
15/01/2025 4:49,-12.944165,141.639771,2.408180058111914
15/01/2025 4:48,-12.944005,141.640182,-1.2392087480748373
15/01/2025 4:47,-12.943954,141.640442,0.20915719404312894
15/01/2025 4:46,-12.943867,141.640808,-0.4033629948238926
15/01/2025 4:45,-12.94378,141.641281,-0.3540499078019792
15/01/2025 4:44,-12.943644,141.64151,0.0691466395678384
15/01/2025 4:44,-12.943657,141.641891,0.47773432722391695
14/01/2025 13:58,-12.947005,141.638748,0.327188372471231
14/01/2025 13:56,-12.946992,141.639679,0.24640662859731766
14/01/2025 13:54,-12.947019,141.638977,1.2629484750199658
14/01/2025 13:53,-12.947006,141.638458,-0.37700595649656066
